CONTAINER_ID,LINE_CODE,CONTAINER_DATE,DATE,DAY,TIME,AM/PM,CONTAINER_TYPE_CODE,CONTAINER_TYPE,CONTAINER_ISO_CODE,CONTAINER_LENGTH,CONTAINER_HEIGHT,CONTAINER_WIDTH,VENTILATION,DANGEROUS_TRANSPORT,DESIGNATION_CODE,DESIGNATION
WIKU8831180,ESL,12/6/2024,12/6/2024,Friday,14:37:51,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU6445811,APL,1/4/2024,1/4/2024,Thursday,9:36:35,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU3684072,NVSL,2/25/2024,2/25/2024,Sunday,8:41:05,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU2675910,APL,3/29/2024,3/29/2024,Friday,5:37:43,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU6183340,APL,9/26/2024,9/26/2024,Thursday,15:50:06,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU8688721,HLL,8/23/2024,8/23/2024,Friday,13:51:06,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU8579516,APL,2/6/2024,2/6/2024,Tuesday,3:10:05,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU9667814,NVSL,2/15/2024,2/15/2024,Thursday,7:48:28,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU9178040,NVSL,10/29/2024,10/29/2024,Tuesday,15:31:36,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU3215462,HLL,12/6/2024,12/6/2024,Friday,23:33:03,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment
ESDU3543951,ESL,1/2/2024,1/2/2024,Tuesday,21:24:47,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU7947864,APL,4/30/2024,4/30/2024,Tuesday,10:19:35,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU4466989,ESL,4/17/2024,4/17/2024,Wednesday,0:50:37,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU3727829,HLL,2/23/2024,2/23/2024,Friday,23:46:43,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU1870905,ESL,2/1/2024,2/1/2024,Thursday,5:27:07,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU2775171,ESL,2/14/2024,2/14/2024,Wednesday,3:32:27,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU2631580,APL,7/17/2024,7/17/2024,Wednesday,18:10:04,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
GCSU5898794,ESL,11/13/2024,11/13/2024,Wednesday,10:35:43,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU9377360,NVSL,7/12/2024,7/12/2024,Friday,12:11:45,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU4216110,MLH,7/2/2024,7/2/2024,Tuesday,10:52:44,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU7417964,MLH,1/2/2024,1/2/2024,Tuesday,10:59:46,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU6598817,HLL,5/5/2024,5/5/2024,Sunday,2:13:59,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU7748053,MLH,10/10/2024,10/10/2024,Thursday,12:47:41,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,T/S,Transhipment
TRLU2576903,MLH,9/28/2024,9/28/2024,Saturday,10:49:34,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU4154826,NVSL,7/20/2024,7/20/2024,Saturday,5:09:49,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU4457953,ESL,6/17/2024,6/17/2024,Monday,23:07:46,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU7910993,APL,6/29/2024,6/29/2024,Saturday,14:54:53,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
GCSU8742760,APL,12/3/2024,12/3/2024,Tuesday,8:38:45,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU4393786,NVSL,1/29/2024,1/29/2024,Monday,23:18:58,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU4375013,ESL,10/15/2024,10/15/2024,Tuesday,8:18:05,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU8184108,MLH,1/10/2024,1/10/2024,Wednesday,1:10:49,AM,TNK,Tank,22K3,20,8'6'',8,Pressurized,Yes,T/S,Transhipment
WFHU3306773,APL,1/7/2024,1/7/2024,Sunday,20:59:34,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU8887341,ESL,4/6/2024,4/6/2024,Saturday,14:58:32,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU7337035,HLL,1/14/2024,1/14/2024,Sunday,19:25:47,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU8068506,ESL,9/11/2024,9/11/2024,Wednesday,15:08:28,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU2454096,HLL,5/24/2024,5/24/2024,Friday,10:19:57,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
TRLU9056076,APL,11/23/2024,11/23/2024,Saturday,3:48:52,AM,TNK,Tank,22K3,20,8'6'',8,Pressurized,Yes,EXP,Export Service
ESDU8353397,MLH,5/23/2024,5/23/2024,Thursday,22:14:25,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU5515979,APL,11/24/2024,11/24/2024,Sunday,1:24:12,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU7151860,MLH,7/29/2024,7/29/2024,Monday,0:09:46,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
ESDU2211354,HLL,4/18/2024,4/18/2024,Thursday,11:54:59,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU6737176,APL,12/22/2024,12/22/2024,Sunday,0:31:33,AM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU4274245,ESL,2/26/2024,2/26/2024,Monday,12:13:33,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU7871312,NVSL,6/28/2024,6/28/2024,Friday,20:08:58,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU3407718,NVSL,9/13/2024,9/13/2024,Friday,23:34:38,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU1940503,ESL,6/25/2024,6/25/2024,Tuesday,23:36:28,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU9056796,APL,7/19/2024,7/19/2024,Friday,6:46:02,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
WIKU6871427,HLL,4/25/2024,4/25/2024,Thursday,10:15:49,AM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
TRLU2435285,HLL,2/22/2024,2/22/2024,Thursday,14:34:12,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU1175501,HLL,4/18/2024,4/18/2024,Thursday,7:45:46,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU9411021,HLL,1/14/2024,1/14/2024,Sunday,18:15:53,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU8174774,APL,2/18/2024,2/18/2024,Sunday,7:02:42,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU6618205,HLL,5/27/2024,5/27/2024,Monday,14:10:23,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU4571135,APL,3/8/2024,3/8/2024,Friday,7:59:34,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
WFHU4356104,APL,9/21/2024,9/21/2024,Saturday,19:24:22,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
ESDU3178376,MLH,11/26/2024,11/26/2024,Tuesday,20:26:32,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU7016413,NVSL,12/22/2024,12/22/2024,Sunday,8:04:33,AM,STD,Standard,42G1,40,8'6'',8,No Ventilation,No,MT,Empty
WFHU5637399,ESL,3/22/2024,3/22/2024,Friday,18:02:49,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU9004914,NVSL,7/9/2024,7/9/2024,Tuesday,8:26:33,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
WIKU6499272,APL,1/21/2024,1/21/2024,Sunday,15:16:19,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU8337539,ESL,9/14/2024,9/14/2024,Saturday,11:38:33,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU7154575,NVSL,10/10/2024,10/10/2024,Thursday,15:56:21,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WIKU2007237,MLH,12/25/2024,12/25/2024,Wednesday,15:43:26,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU4202151,MLH,3/30/2024,3/30/2024,Saturday,15:48:00,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU9488482,NVSL,2/25/2024,2/25/2024,Sunday,9:00:15,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU3824356,NVSL,10/4/2024,10/4/2024,Friday,5:53:11,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,EXP,Export Service
WIKU4184448,ESL,1/28/2024,1/28/2024,Sunday,7:44:09,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service
WIKU3592638,MLH,12/10/2024,12/10/2024,Tuesday,3:27:24,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU5389934,HLL,8/21/2024,8/21/2024,Wednesday,5:34:15,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU1622635,NVSL,7/8/2024,7/8/2024,Monday,1:37:31,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
WFHU5771783,ESL,8/6/2024,8/6/2024,Tuesday,12:41:43,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU7928114,APL,7/26/2024,7/26/2024,Friday,14:38:24,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU5277760,NVSL,11/6/2024,11/6/2024,Wednesday,3:47:55,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WIKU8698572,HLL,8/20/2024,8/20/2024,Tuesday,13:41:05,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
ESDU5954334,ESL,8/20/2024,8/20/2024,Tuesday,18:41:47,PM,HRF,High Cubed Refrigerated,4530,40,9'6'',8,Refrigerated,No,MT,Empty
ESDU3855944,HLL,2/20/2024,2/20/2024,Tuesday,17:22:53,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
TRLU1551459,ESL,6/3/2024,6/3/2024,Monday,8:03:37,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU8772899,ESL,10/25/2024,10/25/2024,Friday,18:09:23,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU8524910,HLL,9/1/2024,9/1/2024,Sunday,3:34:07,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU2416461,ESL,12/2/2024,12/2/2024,Monday,7:54:46,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
ESDU8791870,HLL,4/13/2024,4/13/2024,Saturday,21:34:01,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU9720613,NVSL,6/10/2024,6/10/2024,Monday,3:26:32,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU8376801,MLH,7/27/2024,7/27/2024,Saturday,16:53:31,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,T/S,Transhipment
ESDU3905287,NVSL,8/11/2024,8/11/2024,Sunday,23:38:05,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU1143881,HLL,1/11/2024,1/11/2024,Thursday,9:56:12,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU5136626,NVSL,10/28/2024,10/28/2024,Monday,7:28:12,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU5811495,ESL,4/21/2024,4/21/2024,Sunday,23:49:12,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU1242166,APL,7/7/2024,7/7/2024,Sunday,1:05:01,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
ESDU7543236,APL,1/30/2024,1/30/2024,Tuesday,16:42:47,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU1799153,HLL,5/12/2024,5/12/2024,Sunday,4:14:18,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU4236094,NVSL,5/6/2024,5/6/2024,Monday,7:06:28,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU9175009,HLL,11/11/2024,11/11/2024,Monday,4:41:26,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU1415674,NVSL,5/20/2024,5/20/2024,Monday,15:21:21,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU4853663,HLL,4/15/2024,4/15/2024,Monday,7:09:16,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU7185900,NVSL,12/1/2024,12/1/2024,Sunday,6:26:27,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
GCSU3328414,HLL,4/4/2024,4/4/2024,Thursday,4:24:01,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU8383856,NVSL,11/8/2024,11/8/2024,Friday,7:26:31,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU6988197,HLL,6/7/2024,6/7/2024,Friday,19:09:22,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU8530565,ESL,2/24/2024,2/24/2024,Saturday,21:38:41,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU7558632,NVSL,7/23/2024,7/23/2024,Tuesday,21:28:35,PM,TNK,Tank,22T6,20,8'6'',8,Pressurized,No,MT,Empty
WIKU5853484,APL,2/26/2024,2/26/2024,Monday,17:49:33,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU9799667,APL,11/15/2024,11/15/2024,Friday,6:16:36,AM,STD,Standard,2210,20,8'6'',8,Ventilated,No,MT,Empty
WFHU7351701,APL,2/18/2024,2/18/2024,Sunday,4:33:47,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU4521244,APL,4/26/2024,4/26/2024,Friday,14:52:36,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU8532544,MLH,1/7/2024,1/7/2024,Sunday,9:46:53,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WFHU1547494,NVSL,10/29/2024,10/29/2024,Tuesday,13:11:50,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU7918153,APL,2/20/2024,2/20/2024,Tuesday,8:49:26,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,T/S,Transhipment
WFHU5585299,HLL,8/26/2024,8/26/2024,Monday,1:27:46,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU1838442,APL,4/29/2024,4/29/2024,Monday,15:20:11,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU2509679,HLL,7/31/2024,7/31/2024,Wednesday,23:03:19,PM,REF,Refrigerated,22R1,20,8'6'',8,Refrigerated and Heated,No,MT,Empty
GCSU7934238,HLL,3/9/2024,3/9/2024,Saturday,9:21:49,AM,HC,High Cubed,9500,40,9'6'',8,Thermal,No,EXP,Export Service
WFHU8317927,HLL,6/29/2024,6/29/2024,Saturday,3:24:24,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU2919479,MLH,4/4/2024,4/4/2024,Thursday,21:28:26,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU5510326,MLH,7/16/2024,7/16/2024,Tuesday,18:06:14,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU4172416,ESL,1/17/2024,1/17/2024,Wednesday,1:14:46,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU8785423,APL,2/27/2024,2/27/2024,Tuesday,21:26:53,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU6935896,APL,10/29/2024,10/29/2024,Tuesday,12:48:40,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
ESDU1801330,ESL,2/16/2024,2/16/2024,Friday,2:41:27,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU8950094,ESL,8/3/2024,8/3/2024,Saturday,10:13:26,AM,STD,Standard,2210,20,8'6'',8,Ventilated,No,EXP,Export Service
WIKU1905338,NVSL,10/27/2024,10/27/2024,Sunday,4:44:05,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU2874481,NVSL,9/14/2024,9/14/2024,Saturday,9:57:39,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU4904905,NVSL,4/14/2024,4/14/2024,Sunday,0:59:20,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WIKU1318834,ESL,12/17/2024,12/17/2024,Tuesday,11:42:00,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU2580077,HLL,11/20/2024,11/20/2024,Wednesday,3:46:30,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU3244305,NVSL,8/31/2024,8/31/2024,Saturday,21:53:08,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU9453915,NVSL,3/19/2024,3/19/2024,Tuesday,13:15:05,PM,STD,Standard,22G0,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU4641691,MLH,11/6/2024,11/6/2024,Wednesday,18:50:45,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU3508864,HLL,11/7/2024,11/7/2024,Thursday,3:19:13,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU6070413,NVSL,12/12/2024,12/12/2024,Thursday,10:32:37,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU7762592,HLL,12/10/2024,12/10/2024,Tuesday,19:59:57,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU8903100,ESL,3/24/2024,3/24/2024,Sunday,14:52:16,PM,OT,Open Top,42U1,40,8'6'',8,Ventilated,No,MT,Empty
ESDU9159475,MLH,7/1/2024,7/1/2024,Monday,6:07:50,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
WFHU8407104,HLL,2/12/2024,2/12/2024,Monday,4:53:40,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU4520202,HLL,5/11/2024,5/11/2024,Saturday,7:41:21,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU2889820,ESL,10/8/2024,10/8/2024,Tuesday,10:51:51,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU4247832,APL,11/1/2024,11/1/2024,Friday,0:58:31,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU6701924,APL,5/19/2024,5/19/2024,Sunday,6:51:55,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
WIKU4193843,MLH,5/27/2024,5/27/2024,Monday,16:14:31,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service
ESDU9089951,APL,12/2/2024,12/2/2024,Monday,17:33:52,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
WFHU3952900,APL,9/11/2024,9/11/2024,Wednesday,12:53:16,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU1349584,MLH,10/11/2024,10/11/2024,Friday,21:07:50,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU4910150,MLH,3/22/2024,3/22/2024,Friday,18:47:20,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
TRLU8208622,ESL,1/6/2024,1/6/2024,Saturday,21:55:26,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,EXP,Export Service
GCSU4382494,ESL,9/27/2024,9/27/2024,Friday,12:10:05,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
GCSU2650792,APL,12/25/2024,12/25/2024,Wednesday,19:36:39,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU3056182,ESL,5/22/2024,5/22/2024,Wednesday,18:18:17,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU8212832,NVSL,7/24/2024,7/24/2024,Wednesday,2:09:13,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
ESDU8074366,HLL,6/20/2024,6/20/2024,Thursday,7:14:10,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU1044074,MLH,2/6/2024,2/6/2024,Tuesday,14:42:36,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU1608913,APL,12/22/2024,12/22/2024,Sunday,1:26:20,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU9901588,NVSL,5/13/2024,5/13/2024,Monday,4:20:02,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU5517616,APL,9/16/2024,9/16/2024,Monday,18:51:21,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU3851034,APL,11/1/2024,11/1/2024,Friday,1:58:58,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU5096655,HLL,2/3/2024,2/3/2024,Saturday,7:46:06,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU3443575,HLL,4/21/2024,4/21/2024,Sunday,7:23:22,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
WFHU6269816,NVSL,3/16/2024,3/16/2024,Saturday,1:45:25,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WIKU2457043,MLH,1/6/2024,1/6/2024,Saturday,19:15:13,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment
WIKU9591981,ESL,2/24/2024,2/24/2024,Saturday,8:47:10,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
WIKU1513499,HLL,12/21/2024,12/21/2024,Saturday,21:44:13,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU1890820,HLL,12/23/2024,12/23/2024,Monday,18:26:57,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU4124954,ESL,10/31/2024,10/31/2024,Thursday,8:10:01,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service
TRLU1995948,NVSL,12/25/2024,12/25/2024,Wednesday,13:27:23,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU3337862,APL,5/8/2024,5/8/2024,Wednesday,13:06:08,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU8659384,MLH,11/21/2024,11/21/2024,Thursday,20:51:24,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU1977690,HLL,3/10/2024,3/10/2024,Sunday,2:16:13,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU1594347,ESL,9/29/2024,9/29/2024,Sunday,3:30:03,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU9084731,APL,1/12/2024,1/12/2024,Friday,12:43:04,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WIKU7814722,ESL,11/3/2024,11/3/2024,Sunday,12:23:35,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU7478348,NVSL,7/26/2024,7/26/2024,Friday,9:00:56,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,EXP,Export Service
WFHU3526959,MLH,8/6/2024,8/6/2024,Tuesday,10:13:21,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU8347091,MLH,10/15/2024,10/15/2024,Tuesday,2:48:09,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU1498020,MLH,10/4/2024,10/4/2024,Friday,6:59:06,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU6697314,NVSL,11/16/2024,11/16/2024,Saturday,15:30:10,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU6065830,MLH,10/12/2024,10/12/2024,Saturday,13:28:30,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU2233957,ESL,5/23/2024,5/23/2024,Thursday,8:16:02,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU2294481,NVSL,3/9/2024,3/9/2024,Saturday,5:19:51,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU9443978,HLL,10/21/2024,10/21/2024,Monday,5:12:28,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
